(10.709,30.3403,-0.317359)
(10.709,30.3403,-0.317359)
(10.9428,30.2525,-0.359107)
(10.9428,30.2525,-0.359107)
(11.2099,30.1758,-0.27986)
(11.2099,30.1758,-0.27986)
(11.2099,30.1758,-0.27986)
(11.4548,30.077,-0.383185)
(11.4548,30.077,-0.383185)
(11.4548,30.077,-0.383185)
(11.6997,29.9783,-0.383185)
(11.6997,29.9783,-0.383185)
(11.9446,29.8796,-0.383185)
(11.9446,29.8796,-0.383185)
(12.2007,29.7809,-0.368017)
(12.2007,29.7809,-0.368017)
(12.4344,29.6821,-0.399587)
(12.4344,29.6821,-0.399587)
(12.4344,29.6821,-0.399587)
(12.6682,29.5615,-0.476486)
(12.6682,29.5615,-0.476486)
(12.6682,29.5615,-0.476486)
(12.9131,29.4627,-0.383185)
(12.9131,29.4627,-0.383185)
(12.9131,29.4627,-0.383185)
(13.1469,29.3421,-0.476485)
(13.1469,29.3421,-0.476485)
(13.3807,29.2324,-0.438729)
(13.3807,29.2324,-0.438729)
(13.3807,29.2324,-0.438729)
(13.6033,29.1337,-0.41737)
(13.6033,29.1337,-0.41737)
(13.8482,29.002,-0.49318)
(13.8482,29.002,-0.49318)
(14.082,28.8923,-0.438729)
(14.082,28.8923,-0.438729)
(14.3158,28.7717,-0.476485)
(14.3158,28.7717,-0.476485)
(14.3158,28.7717,-0.476485)
(14.3158,28.7717,-0.476485)
(14.5718,28.662,-0.404769)
(14.8056,28.5523,-0.438729)
(14.8056,28.5523,-0.438729)
(14.8056,28.5523,-0.438729)
(15.0393,28.4426,-0.438729)
(15.0393,28.4426,-0.438729)
(15.262,28.3219,-0.496648)
(15.262,28.3219,-0.496648)
(15.262,28.3219,-0.496648)
(15.262,28.3219,-0.496648)
(15.4957,28.2123,-0.438728)
(15.4957,28.2123,-0.438728)
(15.7073,28.0916,-0.518433)
(15.7073,28.0916,-0.518433)
(15.7073,28.0916,-0.518433)
(15.9188,27.9709,-0.518433)
(15.9188,27.9709,-0.518433)
(15.9188,27.9709,-0.518433)
(16.1525,27.8612,-0.438728)
(16.1525,27.8612,-0.438728)
(16.364,27.7296,-0.556687)
(16.364,27.7296,-0.556687)
(16.5755,27.598,-0.556687)
(16.5755,27.598,-0.556687)
(16.5755,27.598,-0.556687)
(16.7982,27.4663,-0.533944)
(16.7982,27.4663,-0.533944)
(17.0431,27.3347,-0.493179)
(17.0431,27.3347,-0.493179)
(17.0431,27.3347,-0.493179)
(17.2657,27.1921,-0.569665)
(17.2657,27.1921,-0.569665)
(17.5106,27.0605,-0.493179)
(17.5106,27.0605,-0.493179)
(17.7444,26.9069,-0.581223)
(17.7444,26.9069,-0.581223)
(17.967,26.7533,-0.603823)
(17.967,26.7533,-0.603823)
(17.967,26.7533,-0.603823)
(17.967,26.7533,-0.603823)
(18.2008,26.5888,-0.613299)
(18.2008,26.5888,-0.613299)
(18.4012,26.4243,-0.687503)
(18.4012,26.4243,-0.687503)
(18.4012,26.4243,-0.687503)
(18.6238,26.2488,-0.667566)
(18.6238,26.2488,-0.667566)
(18.6238,26.2488,-0.667566)
(18.8131,26.0294,-0.859024)
(18.8131,26.0294,-0.859024)
(18.8131,26.0294,-0.859024)
(18.9912,25.81,-0.888857)
(18.9912,25.81,-0.888857)
(19.1693,25.5687,-0.934976)
(19.1693,25.5687,-0.934976)
(19.1693,25.5687,-0.934976)
(19.3252,25.3054,-1.03629)
(19.3252,25.3054,-1.03629)
(19.4699,25.0202,-1.10123)
(19.4699,25.0202,-1.10123)
(19.5923,24.7131,-1.19142)
(19.5923,24.7131,-1.19142)
(19.5923,24.7131,-1.19142)
(19.5923,24.7131,-1.19142)
(19.6925,24.384,-1.27526)
(19.7593,24.0549,-1.37055)
(19.7593,24.0549,-1.37055)
(19.815,23.7259,-1.40324)
(19.815,23.7259,-1.40324)
(19.815,23.7259,-1.40324)
(19.8261,23.3968,-1.53698)
(19.8261,23.3968,-1.53698)
(19.8261,23.3968,-1.53698)
(19.8484,23.0787,-1.50092)
(19.8484,22.7606,-1.5708)
(19.8484,22.7606,-1.5708)
(19.8484,22.7606,-1.5708)
(19.8484,22.4644,-1.5708)
(19.8484,22.4644,-1.5708)
(19.8484,22.4644,-1.5708)
(19.8372,22.1682,-1.60837)
(19.8372,22.1682,-1.60837)
(19.8261,21.8721,-1.60837)
(19.8261,21.8721,-1.60837)
(19.8261,21.8721,-1.60837)
(19.815,21.5869,-1.60981)
(19.815,21.5869,-1.60981)
(19.7927,21.2797,-1.64316)
(19.7927,21.2797,-1.64316)
(19.7704,20.9726,-1.64316)
(19.7704,20.9726,-1.64316)
(19.7704,20.9726,-1.64316)
(19.7704,20.9726,-1.64316)
(19.7704,20.6655,-1.5708)
(19.7704,20.6655,-1.5708)
(19.737,20.3364,-1.67194)
(19.737,20.3364,-1.67194)
(19.737,20.3364,-1.67194)
(19.7148,20.0183,-1.64067)
(19.7148,20.0183,-1.64067)
(19.6702,19.7112,-1.71477)
(19.6702,19.7112,-1.71477)
(19.6702,19.7112,-1.71477)
(19.6257,19.404,-1.71477)
(19.6257,19.404,-1.71477)
(19.5812,19.0859,-1.70987)
(19.5812,19.0859,-1.70987)
(19.5812,19.0859,-1.70987)
(19.5812,19.0859,-1.70987)
(19.5478,18.7788,-1.67911)
(19.4921,18.4716,-1.75007)
(19.4921,18.4716,-1.75007)
(19.4699,18.1755,-1.64583)
(19.4699,18.1755,-1.64583)
(19.4699,18.1755,-1.64583)
(19.4699,18.1755,-1.64583)
(19.4253,17.8683,-1.71477)
(19.4253,17.8683,-1.71477)
(19.4031,17.5722,-1.64583)
(19.4031,17.5722,-1.64583)
(19.3808,17.265,-1.64316)
(19.3808,17.265,-1.64316)
(19.3808,17.265,-1.64316)
(19.3808,16.9689,-1.5708)
(19.3697,16.6837,-1.60981)
(19.3697,16.6837,-1.60981)
(19.3697,16.6837,-1.60981)
(19.3697,16.6837,-1.60981)
(19.3808,16.3875,-1.53323)
(19.3808,16.3875,-1.53323)
(19.3919,16.1023,-1.53178)
(19.3919,16.1023,-1.53178)
(19.4142,15.8281,-1.48979)
(19.4142,15.8281,-1.48979)
(19.4142,15.8281,-1.48979)
(19.4587,15.5429,-1.41591)
(19.4587,15.5429,-1.41591)
(19.4587,15.5429,-1.41591)
(19.4921,15.2687,-1.44961)
(19.5478,14.9835,-1.37805)
(19.5478,14.9835,-1.37805)
(19.5478,14.9835,-1.37805)
(19.5478,14.9835,-1.37805)
(19.5923,14.6983,-1.41591)
(19.5923,14.6983,-1.41591)
(19.6368,14.3912,-1.42682)
(19.6368,14.3912,-1.42682)
(19.6925,14.095,-1.38503)
(19.6925,14.095,-1.38503)
(19.6925,14.095,-1.38503)
(19.6925,14.095,-1.38503)
(19.7593,13.7769,-1.36383)
(19.7593,13.7769,-1.36383)
(19.815,13.4588,-1.39757)
(19.8484,13.1297,-1.46966)
(19.8484,13.1297,-1.46966)
(19.8484,13.1297,-1.46966)
(19.8818,12.8116,-1.46619)
(19.8818,12.8116,-1.46619)
(19.8818,12.8116,-1.46619)
(19.8818,12.8116,-1.46619)
(19.8929,12.5045,-1.53457)
(19.8929,12.5045,-1.53457)
(19.8818,12.1864,-1.60578)
(19.8818,12.1864,-1.60578)
(19.8484,11.8793,-1.67911)
(19.8484,11.8793,-1.67911)
(19.7816,11.5721,-1.78493)
(19.7816,11.5721,-1.78493)
(19.7816,11.5721,-1.78493)
(19.6925,11.276,-1.8629)
(19.6925,11.276,-1.8629)
(19.6035,10.9798,-1.8629)
(19.6035,10.9798,-1.8629)
(19.6035,10.9798,-1.8629)
(19.481,10.6837,-1.96286)
(19.481,10.6837,-1.96286)
(19.3474,10.3875,-1.99452)
(19.3474,10.3875,-1.99452)
(19.3474,10.3875,-1.99452)
(19.2138,10.1023,-2.00885)
(19.2138,10.1023,-2.00885)
(19.0914,9.81711,-1.97636)
(19.0914,9.81711,-1.97636)
(19.0914,9.81711,-1.97636)
(19.0914,9.81711,-1.97636)
(18.9467,9.53192,-2.04037)
(18.9467,9.53192,-2.04037)
(18.7797,9.26866,-2.13605)
(18.7797,9.26866,-2.13605)
(18.6238,9.01638,-2.12416)
(18.6238,9.01638,-2.12416)
(18.4569,8.77506,-2.1761)
(18.4569,8.77506,-2.1761)
(18.4569,8.77506,-2.1761)
(18.4569,8.77506,-2.1761)
(18.2899,8.53375,-2.1761)
(18.2899,8.53375,-2.1761)
(18.1006,8.32534,-2.30804)
(18.1006,8.32534,-2.30804)
(17.9114,8.11693,-2.30804)
(17.9114,8.11693,-2.30804)
(17.7221,7.90852,-2.30804)
(17.7221,7.90852,-2.30804)
(17.7221,7.90852,-2.30804)
(17.5218,7.70011,-2.33655)
(17.5218,7.70011,-2.33655)
(17.3214,7.50267,-2.36357)
(17.3214,7.50267,-2.36357)
(17.1321,7.30523,-2.335)
(17.1321,7.30523,-2.335)
(17.1321,7.30523,-2.335)
(17.1321,7.30523,-2.335)
(16.9318,7.09682,-2.33655)
(16.9318,7.09682,-2.33655)
(16.7537,6.89938,-2.30478)
(16.7537,6.89938,-2.30478)
(16.7537,6.89938,-2.30478)
(16.5867,6.69097,-2.24628)
(16.5867,6.69097,-2.24628)
(16.4086,6.49353,-2.30478)
(16.4086,6.49353,-2.30478)
(16.4086,6.49353,-2.30478)
(16.2416,6.29609,-2.2728)
(16.2416,6.29609,-2.2728)
(16.0857,6.07672,-2.18848)
(16.0857,6.07672,-2.18848)
(15.9299,5.86831,-2.21289)
(15.9299,5.86831,-2.21289)
(15.9299,5.86831,-2.21289)
(15.8074,5.6599,-2.10202)
(15.8074,5.6599,-2.10202)
(15.8074,5.6599,-2.10202)
(15.6627,5.42955,-2.13173)
(15.5403,5.21018,-2.0799)
(15.5403,5.21018,-2.0799)
(15.5403,5.21018,-2.0799)
(15.5403,5.21018,-2.0799)
(15.429,4.97983,-2.02097)
(15.429,4.97983,-2.02097)
(15.3399,4.74949,-1.93971)
(15.3399,4.74949,-1.93971)
(15.3399,4.74949,-1.93971)
(15.262,4.50817,-1.88314)
(15.262,4.50817,-1.88314)
(15.1952,4.26686,-1.84082)
(15.1952,4.26686,-1.84082)
(15.1395,4.01458,-1.78794)
(15.1395,4.01458,-1.78794)
(15.1395,4.01458,-1.78794)
(15.1061,3.76229,-1.70241)
(15.1061,3.76229,-1.70241)
(15.0727,3.48807,-1.69198)
(15.0727,3.48807,-1.69198)
(15.0727,3.48807,-1.69198)
(15.0505,3.20288,-1.64871)
(15.0505,3.20288,-1.64871)
(15.0393,2.90673,-1.60837)
(15.0393,2.90673,-1.60837)
(15.0393,2.90673,-1.60837)
(15.0505,2.5996,-1.53457)
(15.0505,2.5996,-1.53457)
(15.0616,2.29247,-1.53457)
(15.0616,2.29247,-1.53457)
(15.0616,2.29247,-1.53457)
(15.0727,1.96341,-1.53698)
(15.0727,1.96341,-1.53698)
(15.0839,1.64531,-1.53581)
(15.0839,1.64531,-1.53581)
(15.0839,1.64531,-1.53581)
(15.1061,1.32722,-1.50092)
(15.1061,1.32722,-1.50092)
(15.1061,0.987188,-1.5708)
(15.1061,0.987188,-1.5708)
(15.1061,0.987188,-1.5708)
(15.1061,0.658125,-1.5708)
(15.1061,0.658125,-1.5708)
(15.1061,0.329063,-1.5708)
(15.1061,0.329063,-1.5708)
(15.1061,0.329063,-1.5708)
(15.0839,0,-1.63835)
(15.0839,0,-1.63835)
(15.0616,-0.329062,-1.63835)
(15.0616,-0.329062,-1.63835)
(15.0616,-0.329062,-1.63835)
(15.0171,-0.669093,-1.70101)
(15.0171,-0.669093,-1.70101)
(15.0171,-0.669093,-1.70101)
(14.9725,-0.976218,-1.71478)
(14.9725,-0.976218,-1.71478)
(14.928,-1.30528,-1.7053)
(14.928,-1.30528,-1.7053)
(14.8501,-1.62337,-1.81104)
(14.8501,-1.62337,-1.81104)
(14.8501,-1.62337,-1.81104)
(14.761,-1.94147,-1.84378)
(14.761,-1.94147,-1.84378)
(14.761,-1.94147,-1.84378)
(14.6497,-2.25956,-1.90744)
(14.6497,-2.25956,-1.90744)
(14.5384,-2.55571,-1.93034)
(14.5384,-2.55571,-1.93034)
(14.5384,-2.55571,-1.93034)
(14.3937,-2.8409,-2.04038)
(14.2267,-3.11512,-2.11776)
(14.2267,-3.11512,-2.11776)
(14.2267,-3.11512,-2.11776)
(14.2267,-3.11512,-2.11776)
(14.0375,-3.35643,-2.23585)
(13.8593,-3.5758,-2.25276)
(13.8593,-3.5758,-2.25276)
(13.8593,-3.5758,-2.25276)
(13.6701,-3.78421,-2.30805)
(13.6701,-3.78421,-2.30805)
(13.4697,-3.98164,-2.36358)
(13.4697,-3.98164,-2.36358)
(13.4697,-3.98164,-2.36358)
(13.4697,-3.98164,-2.36358)
(13.2471,-4.14617,-2.50517)
(13.2471,-4.14617,-2.50517)
(13.0356,-4.3107,-2.48048)
(13.0356,-4.3107,-2.48048)
(12.8129,-4.4533,-2.57195)
(12.8129,-4.4533,-2.57195)
(12.568,-4.58492,-2.64843)
(12.568,-4.58492,-2.64843)
(12.568,-4.58492,-2.64843)
(12.568,-4.58492,-2.64843)
(12.3231,-4.69461,-2.72051)
(12.3231,-4.69461,-2.72051)
(12.0782,-4.79333,-2.75843)
(12.0782,-4.79333,-2.75843)
(12.0782,-4.79333,-2.75843)
(11.8222,-4.87011,-2.85024)
(11.8222,-4.87011,-2.85024)
(11.555,-4.91398,-2.97882)
(11.555,-4.91398,-2.97882)
(11.555,-4.91398,-2.97882)
(11.555,-4.91398,-2.97882)
(11.2878,-4.94689,-3.01904)
(11.0095,-4.95786,-3.1022)
(11.0095,-4.95786,-3.1022)
(10.7312,-4.93592,3.06293)
(10.7312,-4.93592,3.06293)
(10.7312,-4.93592,3.06293)
(10.4641,-4.88108,2.93913)
(10.4641,-4.88108,2.93913)
(10.4641,-4.88108,2.93913)
(10.208,-4.81526,2.89)
(10.208,-4.81526,2.89)
(9.97427,-4.73848,2.82425)
(9.97427,-4.73848,2.82425)
(9.97427,-4.73848,2.82425)
(9.72937,-4.6617,2.83778)
(9.72937,-4.6617,2.83778)
(9.48446,-4.58492,2.83778)
(9.48446,-4.58492,2.83778)
(9.48446,-4.58492,2.83778)
(9.23956,-4.49717,2.79754)
(9.23956,-4.49717,2.79754)
(9.00579,-4.42039,2.82425)
(9.00579,-4.42039,2.82425)
(9.00579,-4.42039,2.82425)
(8.77202,-4.33264,2.7825)
(8.77202,-4.33264,2.7825)
(8.51598,-4.25586,2.85024)
(8.51598,-4.25586,2.85024)
(8.28221,-4.17908,2.82425)
(8.28221,-4.17908,2.82425)
(8.28221,-4.17908,2.82425)
(8.00391,-4.09133,2.83615)
(8.00391,-4.09133,2.83615)
(7.759,-4.00358,2.79754)
(7.759,-4.00358,2.79754)
(7.759,-4.00358,2.79754)
(7.49184,-3.91583,2.82425)
(7.49184,-3.91583,2.82425)
(7.24693,-3.82808,2.79754)
(7.24693,-3.82808,2.79754)
(7.24693,-3.82808,2.79754)
(6.97976,-3.74033,2.82425)
(6.97976,-3.74033,2.82425)
(6.7126,-3.65258,2.82425)
(6.7126,-3.65258,2.82425)
(6.7126,-3.65258,2.82425)
(6.45656,-3.5758,2.85024)
(6.45656,-3.5758,2.85024)
(6.22279,-3.50999,2.86717)
(6.22279,-3.50999,2.86717)
(6.22279,-3.50999,2.86717)
(5.96675,-3.43321,2.85024)
(5.96675,-3.43321,2.85024)
(5.72185,-3.35643,2.83778)
(5.72185,-3.35643,2.83778)
(5.49921,-3.27965,2.8095)
(5.49921,-3.27965,2.8095)
(5.24317,-3.20287,2.85024)
(5.24317,-3.20287,2.85024)
(5.24317,-3.20287,2.85024)
(5.24317,-3.20287,2.85024)
(5.0094,-3.12609,2.82425)
(5.0094,-3.12609,2.82425)
(4.7645,-3.03834,2.79754)
(4.7645,-3.03834,2.79754)
(4.7645,-3.03834,2.79754)
(4.50846,-2.95059,2.81141)
(4.50846,-2.95059,2.81141)
(4.25242,-2.85187,2.77359)
(4.25242,-2.85187,2.77359)
(4.01865,-2.75315,2.74202)
(4.01865,-2.75315,2.74202)
(4.01865,-2.75315,2.74202)
(3.77375,-2.6654,2.79754)
(3.77375,-2.6654,2.79754)
(3.77375,-2.6654,2.79754)
(3.52884,-2.57765,2.79754)
(3.52884,-2.57765,2.79754)
(3.52884,-2.57765,2.79754)
(3.28394,-2.4899,2.79754)
(3.28394,-2.4899,2.79754)
(3.03904,-2.39118,2.75843)
(3.03904,-2.39118,2.75843)
(3.03904,-2.39118,2.75843)
(2.79413,-2.29246,2.75843)
(2.5381,-2.19375,2.77359)
(2.5381,-2.19375,2.77359)
(2.5381,-2.19375,2.77359)
(2.5381,-2.19375,2.77359)
(2.28206,-2.07309,2.70121)
(2.04829,-1.95243,2.66513)
(2.04829,-1.95243,2.66513)
(2.04829,-1.95243,2.66513)
(2.04829,-1.95243,2.66513)
(1.80338,-1.82081,2.64843)
(1.55848,-1.66725,2.58154)
(1.55848,-1.66725,2.58154)
(1.55848,-1.66725,2.58154)
(1.32471,-1.50272,2.52831)
(1.32471,-1.50272,2.52831)
(1.32471,-1.50272,2.52831)
(1.09094,-1.32722,2.49762)
(1.09094,-1.32722,2.49762)
(1.09094,-1.32722,2.49762)
(0.879428,-1.14075,2.41903)
(0.656788,-0.932343,2.3892)
(0.656788,-0.932343,2.3892)
(0.656788,-0.932343,2.3892)
(0.44528,-0.702,2.31359)
(0.44528,-0.702,2.31359)
(0.44528,-0.702,2.31359)
(0.256036,-0.460687,2.23585)
(0.256036,-0.460687,2.23585)
(0.05566,-0.208406,2.24203)
(0.05566,-0.208406,2.24203)
(-0.11132,0.0658125,2.11776)
(-0.11132,0.0658125,2.11776)
(-0.11132,0.0658125,2.11776)
(-0.11132,0.0658125,2.11776)
(-0.267168,0.351,2.07093)
(-0.267168,0.351,2.07093)
(-0.400752,0.658125,1.98106)
(-0.400752,0.658125,1.98106)
(-0.50094,0.987188,1.86634)
(-0.50094,0.987188,1.86634)
(-0.50094,0.987188,1.86634)
(-0.601128,1.30528,1.87592)
(-0.601128,1.30528,1.87592)
(-0.66792,1.64531,1.76476)
(-0.66792,1.64531,1.76476)
(-0.66792,1.64531,1.76476)
(-0.712448,1.99632,1.69698)
(-0.712448,1.99632,1.69698)
(-0.745844,2.32538,1.67194)
(-0.745844,2.32538,1.67194)
(-0.745844,2.32538,1.67194)
(-0.745844,2.67638,1.5708)
(-0.745844,2.67638,1.5708)
(-0.756976,2.99448,1.60578)
(-0.756976,2.99448,1.60578)
(-0.756976,2.99448,1.60578)
(-0.756976,2.99448,1.60578)
(-0.745844,3.32354,1.53698)
(-0.72358,3.64164,1.50092)
(-0.72358,3.64164,1.50092)
(-0.72358,3.64164,1.50092)
(-0.701316,3.9707,1.50324)
(-0.701316,3.9707,1.50324)
(-0.66792,4.31073,1.4729)
(-0.66792,4.31073,1.4729)
(-0.66792,4.31073,1.4729)
(-0.634524,4.65077,1.4729)
(-0.634524,4.65077,1.4729)
(-0.578864,5.00177,1.41353)
(-0.578864,5.00177,1.41353)
(-0.534336,5.3418,1.44059)
(-0.534336,5.3418,1.44059)
(-0.478676,5.68184,1.40855)
(-0.478676,5.68184,1.40855)
(-0.478676,5.68184,1.40855)
(-0.434148,6.03284,1.44461)
(-0.434148,6.03284,1.44461)
(-0.434148,6.03284,1.44461)
(-0.356224,6.37288,1.34552)
(-0.356224,6.37288,1.34552)
(-0.356224,6.37288,1.34552)
(-0.356224,6.37288,1.34552)
(-0.2783,6.72388,1.35234)
(-0.2783,6.72388,1.35234)
(-0.211508,7.07488,1.38276)
(-0.144716,7.41492,1.37684)
(-0.144716,7.41492,1.37684)
(-0.144716,7.41492,1.37684)
(-0.066792,7.73302,1.33056)
(-0.066792,7.73302,1.33056)
(0,8.06208,1.37054)
(0,8.06208,1.37054)
(0,8.06208,1.37054)
(0.066792,8.38018,1.36383)
(0.066792,8.38018,1.36383)
(0.066792,8.38018,1.36383)
(0.066792,8.38018,1.36383)
(0.144716,8.70925,1.33828)
(0.22264,9.04928,1.34552)
